time_minus12h,time_minus6h,time_0h,time_plus6h,time_plus12h,center_lat,center_lon,track_number,total_precip,area,wt
2006-03-28 17:30:00,2006-03-28 23:30:00,2006-03-29 05:30:00,2006-03-29 11:30:00,2006-03-29 17:30:00,47.854427,16.749296,7101.0,85.94334,118.0,9
2006-04-02 21:30:00,2006-04-03 03:30:00,2006-04-03 09:30:00,2006-04-03 15:30:00,2006-04-03 21:30:00,46.53737,13.144074,7573.0,436.54535,181.0,5
2006-04-29 06:30:00,2006-04-29 12:30:00,2006-04-29 18:30:00,2006-04-30 00:30:00,2006-04-30 06:30:00,47.60876,12.123562,10284.0,106.8316,95.0,9
2006-06-02 14:30:00,2006-06-02 20:30:00,2006-06-03 02:30:00,2006-06-03 08:30:00,2006-06-03 14:30:00,47.40584,15.048999,13709.0,195.7301,890.0,6
2006-06-16 04:30:00,2006-06-16 10:30:00,2006-06-16 16:30:00,2006-06-16 22:30:00,2006-06-17 04:30:00,47.246933,10.254024,15055.0,421.1106,271.0,10
2006-06-19 01:30:00,2006-06-19 07:30:00,2006-06-19 13:30:00,2006-06-19 19:30:00,2006-06-20 01:30:00,47.714436,15.97162,15330.0,35.415707,34.0,2
2006-06-21 01:30:00,2006-06-21 07:30:00,2006-06-21 13:30:00,2006-06-21 19:30:00,2006-06-22 01:30:00,46.33622,8.521703,15570.0,36.77731,35.0,2
2006-06-21 23:30:00,2006-06-22 05:30:00,2006-06-22 11:30:00,2006-06-22 17:30:00,2006-06-22 23:30:00,46.872875,12.606709,15677.0,10.281135,28.0,2
2006-06-25 23:30:00,2006-06-26 05:30:00,2006-06-26 11:30:00,2006-06-26 17:30:00,2006-06-26 23:30:00,47.840088,16.02204,16092.0,4.450926,10.0,8
2006-06-26 12:30:00,2006-06-26 18:30:00,2006-06-27 00:30:00,2006-06-27 06:30:00,2006-06-27 12:30:00,48.864902,13.949905,16160.0,705.232,120.0,2
2006-06-28 03:30:00,2006-06-28 09:30:00,2006-06-28 15:30:00,2006-06-28 21:30:00,2006-06-29 03:30:00,47.7155,13.765795,16310.0,452.5281,157.0,2
2006-06-28 06:30:00,2006-06-28 12:30:00,2006-06-28 18:30:00,2006-06-29 00:30:00,2006-06-29 06:30:00,47.342495,12.045332,16321.0,30.552862,94.0,2
2006-06-28 16:30:00,2006-06-28 22:30:00,2006-06-29 04:30:00,2006-06-29 10:30:00,2006-06-29 16:30:00,46.332787,10.928339,16355.0,249.94412,257.0,2
2006-07-06 00:30:00,2006-07-06 06:30:00,2006-07-06 12:30:00,2006-07-06 18:30:00,2006-07-07 00:30:00,47.453148,10.739782,16991.0,128.31581,79.0,8
2006-07-11 21:30:00,2006-07-12 03:30:00,2006-07-12 09:30:00,2006-07-12 15:30:00,2006-07-12 21:30:00,47.977184,8.225696,17530.0,32.610523,19.0,6
2006-07-28 00:30:00,2006-07-28 06:30:00,2006-07-28 12:30:00,2006-07-28 18:30:00,2006-07-29 00:30:00,46.736134,8.012587,19029.0,85.344215,104.0,7
2006-08-11 04:30:00,2006-08-11 10:30:00,2006-08-11 16:30:00,2006-08-11 22:30:00,2006-08-12 04:30:00,46.339092,9.914239,20353.0,14.908722,81.0,3
2006-08-20 02:30:00,2006-08-20 08:30:00,2006-08-20 14:30:00,2006-08-20 20:30:00,2006-08-21 02:30:00,47.460804,13.309659,21212.0,870.5459,346.0,2
2006-08-23 23:30:00,2006-08-24 05:30:00,2006-08-24 11:30:00,2006-08-24 17:30:00,2006-08-24 23:30:00,48.122684,9.943488,21607.0,815.7446,280.0,8
2006-08-24 13:30:00,2006-08-24 19:30:00,2006-08-25 01:30:00,2006-08-25 07:30:00,2006-08-25 13:30:00,46.318512,14.451016,21675.0,3680.1255,1179.0,9
2006-09-07 03:30:00,2006-09-07 09:30:00,2006-09-07 15:30:00,2006-09-07 21:30:00,2006-09-08 03:30:00,48.702766,8.041506,22974.0,195.02864,92.0,2
2006-09-25 08:30:00,2006-09-25 14:30:00,2006-09-25 20:30:00,2006-09-26 02:30:00,2006-09-26 08:30:00,47.9362,8.258815,24657.0,809.8396,1168.0,7
2006-10-03 21:30:00,2006-10-04 03:30:00,2006-10-04 09:30:00,2006-10-04 15:30:00,2006-10-04 21:30:00,46.02058,15.24694,25422.0,409.5565,418.0,2
2006-10-04 05:30:00,2006-10-04 11:30:00,2006-10-04 17:30:00,2006-10-04 23:30:00,2006-10-05 05:30:00,46.78277,13.154463,25457.0,1096.1421,747.0,2
2006-10-24 01:30:00,2006-10-24 07:30:00,2006-10-24 13:30:00,2006-10-24 19:30:00,2006-10-25 01:30:00,47.214897,13.309825,27173.0,611.3696,178.0,2
