track_number,datetime,center_lat,center_lon,total_precip,area
12815,2017-05-14 12:30:00,46.079296,9.185871,6.007858,14
12839,2017-05-15 16:30:00,36.085926,14.894512,49.981125,1135
13060,2017-05-16 20:30:00,37.354305,21.418703,15.367663,17
13572,2017-05-21 16:30:00,46.83625,-6.547893,0.005735244,11
13835,2017-05-24 09:30:00,48.273315,22.567038,20.961552,11
13841,2017-05-24 12:30:00,48.546772,10.308064,0.0,31
13938,2017-05-25 13:30:00,40.952896,-5.460913,11.822247,24
13971,2017-05-26 00:30:00,40.313713,-7.1634283,150.74805,77
13967,2017-05-26 14:30:00,44.44545,-4.2848277,330.74542,151
14327,2017-05-30 06:30:00,40.682552,2.650458,1616.3553,646
14363,2017-05-30 11:30:00,49.88147,8.44789,394.5525,149
14377,2017-05-30 14:30:00,47.24999,11.459058,528.9909,221
14333,2017-05-30 19:30:00,49.394993,20.831963,1045.1666,538
14469,2017-05-31 11:30:00,46.40812,2.8769479,133.40018,88
14475,2017-05-31 12:30:00,47.42506,16.467432,47.47973,47
14570,2017-06-01 10:30:00,47.224213,14.963242,12.94777,16
14682,2017-06-02 10:30:00,43.746784,17.595098,37.460346,31
14797,2017-06-03 14:30:00,51.09404,11.149358,592.80896,293
14839,2017-06-04 01:30:00,41.17204,-2.424066,53.241528,70
14873,2017-06-04 10:30:00,40.6169,-4.486118,3.5197403,22
14875,2017-06-04 11:30:00,47.92125,16.648664,19.634848,25
14887,2017-06-04 15:30:00,36.204067,4.47935,271.526,489
14888,2017-06-05 10:30:00,38.030552,6.5612345,1496.8772,1433
15122,2017-06-06 21:30:00,46.07188,19.735088,170.74539,75
15131,2017-06-07 00:30:00,37.09824,19.453663,51.35,19
15175,2017-06-07 10:30:00,44.902077,21.223751,229.19441,56
15168,2017-06-07 20:30:00,43.367863,23.380415,336.32028,366
15234,2017-06-07 22:30:00,36.8666,22.063097,155.48604,60
15511,2017-06-10 14:30:00,42.78106,19.636639,30.09943,35
16177,2017-07-06 12:30:00,50.673084,5.334871,438.76685,131
16417,2017-07-08 12:30:00,47.448162,5.437894,77.927444,30
16435,2017-07-08 15:30:00,45.84205,2.4833999,27.61007,42
16529,2017-07-09 14:30:00,47.244625,11.376698,828.7499,217
16546,2017-07-09 18:30:00,43.650196,-3.1427217,861.83997,242
16572,2017-07-09 23:30:00,47.41455,-0.48380145,1054.0884,395
16726,2017-07-11 10:30:00,49.752968,21.283207,179.32187,167
16748,2017-07-11 14:30:00,45.025814,10.895685,786.02954,492
16798,2017-07-12 02:30:00,44.809135,23.417767,13.064859,25
16894,2017-07-12 22:30:00,49.444435,21.07116,765.18005,580
17261,2017-07-16 02:30:00,39.461544,15.369052,720.4329,120
17266,2017-07-16 04:30:00,42.495983,24.102432,108.24848,50
17491,2017-07-18 05:30:00,47.362377,-4.216452,1.7412955,42
17676,2017-07-19 23:30:00,51.199318,4.725208,426.39944,76
17725,2017-07-20 11:30:00,47.84575,10.973756,6.565118,11
17823,2017-07-21 12:30:00,46.837807,6.543122,19.351131,9
17834,2017-07-21 17:30:00,48.779423,22.898834,957.8495,647
17873,2017-07-22 11:30:00,51.04168,13.280733,20.144257,17
17875,2017-07-22 11:30:00,45.29591,23.339968,5.0750656,14
17967,2017-07-24 01:30:00,45.826687,10.922851,58.34947,35
17984,2017-07-24 06:30:00,45.954617,9.59132,6.4819517,10
17998,2017-07-24 11:30:00,46.766182,18.295803,89.38497,22
18034,2017-07-24 17:30:00,45.78675,16.907022,189.40736,65
18059,2017-07-24 22:30:00,43.66248,16.946514,295.85538,86
18099,2017-07-25 07:30:00,45.350266,21.933895,704.3542,144
18273,2017-07-27 02:30:00,40.636547,23.946985,45.44339,28
18732,2017-07-31 19:30:00,47.4415,3.096022,192.14105,54
19150,2017-08-04 15:30:00,47.389366,14.540833,86.38762,61
19235,2017-08-05 15:30:00,47.349873,11.96995,309.80563,70
19258,2017-08-05 21:30:00,42.69586,0.08379875,0.55488575,12
19297,2017-08-06 07:30:00,45.8008,9.406262,375.70422,139
19331,2017-08-06 14:30:00,46.185017,21.396685,15.04313,13
19639,2017-08-09 14:30:00,46.51134,10.373681,25.675207,63
19717,2017-08-10 08:30:00,45.03644,11.208512,8.338457,20
19810,2017-08-11 08:30:00,48.365578,13.882681,664.4015,164
19950,2017-08-12 13:30:00,45.366447,21.715536,117.34398,85
20616,2017-08-19 03:30:00,47.39378,11.592327,655.3458,844
20689,2017-08-19 12:30:00,47.17979,11.905734,117.710335,37
21381,2017-08-27 00:30:00,36.189754,-0.6697029,404.99756,312
21474,2017-08-27 13:30:00,42.314655,-6.916246,234.96994,134
21481,2017-08-27 14:30:00,47.51992,12.205476,19.381926,36
21682,2017-08-29 11:30:00,41.430595,20.26854,134.8303,49
21926,2017-08-31 23:30:00,43.396442,10.7502575,508.9229,71
22033,2017-09-02 05:30:00,40.2172,11.947028,379.37323,77
22035,2017-09-02 05:30:00,44.77756,15.297424,55.633034,18
22081,2017-09-02 14:30:00,44.78837,18.888006,858.6471,478
22119,2017-09-03 01:30:00,40.31837,18.957058,293.16092,62
22169,2017-09-04 05:30:00,50.51649,23.757238,177.45267,141
22534,2017-09-07 15:30:00,44.981174,10.825258,119.81355,74
22607,2017-09-08 06:30:00,36.970615,13.092889,55.160503,16
23293,2017-09-15 17:30:00,45.215397,13.019696,481.36273,72
23389,2017-09-16 16:30:00,46.210342,16.534004,349.76346,214
23398,2017-09-16 18:30:00,42.563656,13.085772,101.48818,28
23442,2017-09-17 06:30:00,45.28512,17.473322,1335.4438,486
23528,2017-09-18 05:30:00,40.773186,3.914238,16.142784,13
23658,2017-09-19 16:30:00,46.833843,17.897621,1649.523,1454
23861,2017-09-22 01:30:00,42.996227,-1.7424082,129.41806,61
23829,2017-09-22 18:30:00,50.49829,23.323982,467.62372,257
24028,2017-09-23 20:30:00,40.070526,11.293114,93.68146,23
24055,2017-09-24 03:30:00,46.053745,11.870016,346.2406,90
24234,2017-09-25 19:30:00,41.257748,7.4779115,625.7518,82
24227,2017-09-26 09:30:00,42.199745,23.15989,388.74634,656
24338,2017-09-27 00:30:00,36.73092,11.30738,305.8099,52
24435,2017-09-28 03:30:00,36.133694,18.016222,1314.7859,622
24478,2017-09-28 13:30:00,38.133667,19.054575,101.37221,143
24587,2017-09-29 15:30:00,36.60875,19.737377,143.6801,44
24542,2017-09-30 06:30:00,43.285816,-1.6925012,924.86273,2458
25123,2017-10-04 23:30:00,36.703346,13.208853,1860.9615,331
25078,2017-10-05 05:30:00,35.827415,10.705844,370.567,102
26245,2017-10-17 20:30:00,40.29235,-8.632933,729.4879,295
26612,2017-10-21 20:30:00,49.25471,11.40621,364.7892,60
26812,2017-10-24 17:30:00,43.700325,24.28614,21.183214,13
26784,2017-10-25 22:30:00,36.46082,23.386667,597.10956,241
27502,2017-11-02 19:30:00,37.970806,-7.887345,674.08264,153
27544,2017-11-03 15:30:00,39.010708,-9.253588,276.81705,109
27804,2017-11-06 04:30:00,38.59602,14.764868,6398.2847,1223
27820,2017-11-06 08:30:00,40.057755,9.715136,11.372995,144
27921,2017-11-07 11:30:00,43.245808,17.659029,349.9581,61
28237,2017-11-11 00:30:00,36.80013,14.379009,12138.479,1410
28439,2017-11-12 12:30:00,42.60432,21.3522,3.2381139,44
28452,2017-11-13 02:30:00,36.193542,21.794504,2921.893,565
28564,2017-11-13 18:30:00,42.213024,18.35325,4460.9893,720
28690,2017-11-15 02:30:00,38.80305,19.696909,4509.3984,1398
28746,2017-11-15 14:30:00,35.747932,15.465545,106.752914,69
28891,2017-11-17 04:30:00,37.985775,23.323326,10.959428,19
28996,2017-11-18 07:30:00,39.19033,19.263103,20.825903,14
29101,2017-11-19 08:30:00,45.287502,17.112501,0.0,24
29739,2017-11-25 18:30:00,45.716946,12.708036,725.1284,239
30194,2017-11-30 16:30:00,41.559875,20.220894,1675.5735,1551
30253,2017-12-01 10:30:00,42.97164,3.9402986,0.0,134
30288,2017-12-01 19:30:00,39.92745,20.678574,3183.3857,537
30369,2017-12-02 16:30:00,43.105354,5.0134683,777.7871,1518
30376,2017-12-02 18:30:00,41.19904,17.1902,255.57971,57
30904,2017-12-08 10:30:00,44.93609,13.467781,849.3507,403
31009,2017-12-09 07:30:00,42.366802,18.030766,419.2326,223
31149,2017-12-10 20:30:00,45.10026,17.938816,693.4131,2468
31509,2017-12-15 04:30:00,49.825333,-0.7343979,12.69573,19
31778,2017-12-18 08:30:00,39.688923,21.121544,8.02064,29
32569,2017-12-27 02:30:00,48.350002,9.792063,0.6353618,10
32656,2017-12-28 03:30:00,44.589912,13.131996,2.3841705,78
32790,2017-12-29 14:30:00,47.85803,2.9788976,1499.2981,2458
56,2018-01-01 03:30:00,50.140606,17.596355,9.260027,25
159,2018-01-02 04:30:00,43.414345,13.329658,21.174244,51
187,2018-01-02 12:30:00,41.42773,21.23603,4.630991,65
288,2018-01-03 15:30:00,46.46925,17.120117,2501.04,3205
336,2018-01-04 03:30:00,38.46293,21.595728,3244.0916,1300
459,2018-01-05 09:30:00,50.283314,14.847034,17.702524,87
493,2018-01-06 10:30:00,40.0782,-3.0134647,3211.8125,3336
678,2018-01-08 00:30:00,37.094257,-6.877998,3.599253,34
680,2018-01-08 01:30:00,43.18958,4.6761584,2740.711,290
640,2018-01-08 01:30:00,37.095467,2.8448675,1890.5793,896
778,2018-01-09 00:30:00,43.711296,6.4951086,241.58475,100
833,2018-01-09 16:30:00,44.155952,13.320839,4284.399,4114
905,2018-01-10 09:30:00,40.95603,16.502682,4072.3135,2230
1017,2018-01-11 14:30:00,38.109432,13.189347,158.58383,163
1058,2018-01-12 03:30:00,38.627472,18.254282,27.840117,25
1081,2018-01-12 12:30:00,36.949493,19.018492,1885.2764,899
1497,2018-01-16 22:30:00,47.68265,11.236227,195.70598,122
1521,2018-01-17 07:30:00,48.211517,12.888133,2233.4465,1109
1612,2018-01-18 06:30:00,47.957985,5.3708234,143.6783,290
1679,2018-01-18 23:30:00,48.960205,22.439825,37.288883,103
1630,2018-01-19 02:30:00,36.99529,2.736565,74.98694,1792
1827,2018-01-20 15:30:00,49.990402,9.709329,1780.2817,1611
1888,2018-01-20 23:30:00,47.366917,13.082128,1151.9078,1125
1899,2018-01-21 02:30:00,47.253357,21.2292,238.47585,574
2455,2018-01-27 12:30:00,37.441525,1.5350657,1867.5304,978
2920,2018-02-01 11:30:00,43.93101,9.107957,341.0935,859
3045,2018-02-02 22:30:00,42.908646,12.983313,8927.539,3917
3096,2018-02-03 16:30:00,43.60413,-5.1391044,561.6571,433
3064,2018-02-03 20:30:00,40.054893,20.764395,6106.2827,2178
3271,2018-02-06 01:30:00,36.349228,1.5187163,2.3007102,62
3317,2018-02-06 18:30:00,41.5231,16.36629,25.998844,101
3342,2018-02-07 01:30:00,40.736507,11.560341,2850.2654,888
3366,2018-02-07 07:30:00,41.972866,15.0516,531.76575,161
3544,2018-02-10 07:30:00,38.700436,18.615818,8234.641,2946
3641,2018-02-10 22:30:00,40.311424,22.90631,261.11862,64
3718,2018-02-11 20:30:00,42.93174,4.0352664,7.922743,470
3797,2018-02-12 21:30:00,43.868084,16.04093,173.82152,135
3897,2018-02-14 03:30:00,42.633636,10.420087,157.33528,43
4433,2018-02-20 02:30:00,39.62769,19.418617,88.131165,25
4519,2018-02-20 22:30:00,37.120594,17.949268,138.09117,209
4583,2018-02-21 14:30:00,42.960323,15.211143,421.9722,279
4808,2018-02-24 01:30:00,38.3141,21.31248,4912.0703,1346
4944,2018-02-25 08:30:00,40.095455,13.495454,0.0,22
5208,2018-02-28 10:30:00,40.899796,-8.398662,2179.7146,534
5310,2018-03-01 09:30:00,41.667072,6.5698886,847.6536,1145
5542,2018-03-03 13:30:00,39.718395,18.23647,639.14856,2108
5536,2018-03-04 14:30:00,42.237972,-6.5596557,340.5253,1404
5758,2018-03-05 14:30:00,40.042995,18.07457,13.576651,28
5769,2018-03-06 04:30:00,46.211357,-6.6315565,419.56427,994
5952,2018-03-07 10:30:00,43.368866,11.89714,69.45097,48
6458,2018-03-12 15:30:00,44.513203,22.830038,324.00464,165
6383,2018-03-12 21:30:00,42.287766,-7.142563,1494.4995,1501
6805,2018-03-16 14:30:00,45.5882,4.140014,115.95033,265
6826,2018-03-16 18:30:00,50.449066,21.783102,1006.83636,626
6851,2018-03-17 01:30:00,46.166317,15.728758,19.303661,130
6875,2018-03-17 09:30:00,41.478653,20.22247,3.2269764,63
6990,2018-03-18 14:30:00,41.118793,14.6228485,14.221325,22
7015,2018-03-19 00:30:00,36.674946,13.926389,1196.9418,1284
7259,2018-03-21 17:30:00,36.763317,11.876999,181.77634,68
7334,2018-03-22 16:30:00,43.184734,18.123108,1786.7527,1708
7525,2018-03-25 10:30:00,38.45879,16.522518,2676.6616,3374
7936,2018-03-29 17:30:00,43.384632,-7.9926963,561.24615,440
8068,2018-03-31 01:30:00,41.890583,6.7517643,367.385,117
8251,2018-04-02 05:30:00,44.17578,-3.4083624,63.62192,980
8378,2018-04-03 18:30:00,45.532352,0.921963,28.109705,36
8468,2018-04-04 20:30:00,43.65673,13.950521,62.13264,47
8511,2018-04-05 06:30:00,42.815292,16.384367,36.985516,22
8604,2018-04-06 20:30:00,37.87176,-8.144011,3932.185,1690
8623,2018-04-07 04:30:00,40.897694,24.065588,37.901417,175
8845,2018-04-08 13:30:00,37.189693,7.0893207,135.55724,69
8968,2018-04-09 20:30:00,38.565662,2.41579,1.4950819,841
9442,2018-04-14 17:30:00,35.98406,6.9837685,868.1203,420
9511,2018-04-15 02:30:00,40.891804,16.296316,30.958073,440
9796,2018-04-18 15:30:00,35.425365,14.869914,36.02664,172
10208,2018-04-22 19:30:00,37.534103,-5.905308,28.431751,66
10275,2018-04-23 16:30:00,47.85916,12.122109,43.07949,20
10614,2018-04-27 03:30:00,36.691814,13.327144,86.62143,69
10764,2018-04-28 11:30:00,43.768833,20.141985,44.195675,25
10799,2018-04-28 19:30:00,45.46519,0.37496123,544.729,295
11186,2018-05-02 12:30:00,44.042744,17.952154,154.33589,65
11207,2018-05-02 20:30:00,51.151886,14.339971,34.484993,29
11393,2018-05-04 13:30:00,44.206604,18.247152,276.66837,73
11484,2018-05-05 11:30:00,42.166973,20.271473,14.558823,9
11584,2018-05-06 11:30:00,41.820454,22.42903,11.9166355,32
11661,2018-05-07 10:30:00,44.03539,3.473232,5.889634,9
11744,2018-05-08 11:30:00,44.387398,9.720227,81.23878,33
12124,2018-05-12 05:30:00,43.21907,1.2013828,66.433014,135
12184,2018-05-12 19:30:00,38.468796,0.17204204,93.50219,21
13009,2018-05-20 22:30:00,41.306297,23.1889,161.91907,322
13071,2018-05-21 06:30:00,39.02379,9.313062,155.64885,106
13088,2018-05-21 10:30:00,40.33025,-1.3474442,8.632782,14
13205,2018-05-22 10:30:00,40.400772,16.2769,7.135616,11
13269,2018-05-23 02:30:00,42.974285,15.093923,2102.6023,784
13295,2018-05-23 07:30:00,40.117256,19.351465,242.36662,67
13383,2018-05-24 05:30:00,38.19191,-7.001019,908.7275,434
13413,2018-05-24 14:30:00,39.14931,-5.4965696,12.294133,42
13573,2018-05-26 05:30:00,43.337948,-1.3293409,7.9425645,16
13638,2018-05-26 21:30:00,38.155262,7.8131576,0.0,19
13680,2018-05-27 08:30:00,37.578785,-2.828354,25.277338,13
13696,2018-05-27 10:30:00,48.03269,8.446157,32.51091,19
13706,2018-05-27 12:30:00,44.679832,9.410571,38.493637,35
13708,2018-05-27 13:30:00,44.689,6.350329,814.1876,795
13983,2018-05-30 09:30:00,43.158775,11.128368,151.14604,205
13984,2018-05-30 09:30:00,42.345535,2.2693467,109.99347,76
14007,2018-05-30 12:30:00,37.99626,3.5028968,93.82476,37
14086,2018-05-31 10:30:00,47.229717,13.9831085,13.205821,12
14088,2018-05-31 11:30:00,49.09792,13.643505,16.520071,31
14123,2018-05-31 20:30:00,48.31317,7.2332025,2874.5215,686
14168,2018-06-01 08:30:00,47.755363,15.981642,33.971405,27
14222,2018-06-01 18:30:00,40.998795,-2.8569362,223.05284,123
14294,2018-06-02 10:30:00,39.423138,-4.6085377,49.29077,37
14391,2018-06-03 08:30:00,39.533314,5.7190843,3193.7275,934
14402,2018-06-03 10:30:00,48.136417,20.722868,6.591484,11
14411,2018-06-03 12:30:00,46.289726,1.699911,749.00903,551
14512,2018-06-04 12:30:00,47.502666,11.742693,4.6279078,12
14578,2018-06-05 03:30:00,43.312996,14.508187,167.61725,36
14688,2018-06-06 10:30:00,47.620537,16.274178,38.16362,30
14744,2018-06-06 22:30:00,38.90314,6.3812323,246.3985,51
14770,2018-06-07 06:30:00,39.378246,8.57236,384.911,421
14813,2018-06-07 15:30:00,48.724213,8.416029,18.516327,23
14841,2018-06-07 22:30:00,42.359585,11.782753,1456.8135,601
14877,2018-06-08 08:30:00,46.862076,23.486322,321.13763,70
14885,2018-06-08 11:30:00,44.85,17.108723,0.21332544,36
14890,2018-06-08 12:30:00,47.734,13.072365,43.18352,29
14928,2018-06-09 01:30:00,48.98112,-2.1978972,626.49164,74
14947,2018-06-09 08:30:00,42.83015,21.09814,223.15433,83
14991,2018-06-09 19:30:00,43.38158,-0.15121791,356.7303,206
15119,2018-06-11 09:30:00,48.88315,5.3254485,28.134218,82
15144,2018-06-11 15:30:00,46.94043,12.208056,958.04834,466
15202,2018-06-12 06:30:00,45.775543,10.481648,47.63023,29
15240,2018-06-12 12:30:00,44.83326,7.413728,189.86127,88
15317,2018-06-13 09:30:00,43.433685,22.879553,4.098835,11
15489,2018-06-15 08:30:00,40.935276,23.082846,80.95612,39
15684,2018-06-17 23:30:00,50.20953,24.668722,51.14286,42
15980,2018-06-20 10:30:00,40.575188,16.64586,58.42659,24
15987,2018-06-20 13:30:00,41.461937,-7.8199053,174.74374,115
16021,2018-06-20 22:30:00,39.298615,-9.027838,65.981094,68
16111,2018-06-21 20:30:00,46.42088,8.369993,14.502761,65
16357,2018-06-24 10:30:00,40.443005,9.2206,10.7931185,27
16461,2018-06-25 15:30:00,37.092712,18.288502,3876.2659,1352
16602,2018-06-26 14:30:00,41.30431,-5.2777977,11.495259,9
16704,2018-06-27 11:30:00,42.48395,-2.7862208,9.430389,20
16816,2018-06-28 12:30:00,42.34835,1.7761347,251.39133,120
16933,2018-06-29 12:30:00,45.686993,21.177309,108.87715,144
17198,2018-07-01 13:30:00,43.617188,-2.591822,73.52443,57
17481,2018-07-04 08:30:00,45.046608,-1.5911266,19.386936,29
17686,2018-07-06 11:30:00,49.341766,19.779654,278.93542,106
17765,2018-07-07 04:30:00,43.768997,19.664034,248.79353,50
17813,2018-07-07 22:30:00,46.082535,23.324451,185.05225,132
18165,2018-07-11 03:30:00,41.72447,-7.133948,291.49902,116
18628,2018-07-16 09:30:00,50.384937,22.569036,750.2501,292
18904,2018-07-18 13:30:00,43.910744,0.12968533,58.142635,70
19056,2018-07-20 10:30:00,45.93077,2.813863,7.312071,23
19095,2018-07-20 22:30:00,46.146927,9.243976,1682.656,1142
19225,2018-07-22 09:30:00,45.60853,14.88676,6.9135456,9
19267,2018-07-22 22:30:00,44.46942,13.127685,489.52512,124
19599,2018-07-27 06:30:00,50.26048,-8.773328,970.15546,140
20099,2018-07-31 11:30:00,51.726616,22.09697,41.624046,35
20192,2018-08-01 11:30:00,43.986794,6.7952027,10.104574,29
20685,2018-08-06 03:30:00,36.277996,11.321522,30.948097,9
20769,2018-08-07 10:30:00,37.707947,10.629686,2236.981,450
20815,2018-08-07 10:30:00,47.600124,14.639925,22.206514,23
20949,2018-08-08 22:30:00,44.829254,0.81795824,462.1413,212
21114,2018-08-10 16:30:00,46.819878,17.091984,20.290968,19
21100,2018-08-10 21:30:00,50.90192,23.514868,185.83832,155
21295,2018-08-12 17:30:00,40.397747,-1.7845926,393.81567,253
21331,2018-08-13 02:30:00,43.30765,4.804281,461.48883,184
21367,2018-08-13 10:30:00,43.339718,10.07184,297.1218,55
21443,2018-08-14 05:30:00,43.599068,15.2059555,646.35114,72
21499,2018-08-14 16:30:00,41.929085,11.794354,163.74635,46
21612,2018-08-15 22:30:00,38.143818,18.143827,1492.1221,171
21708,2018-08-17 01:30:00,40.251408,1.6295174,267.62518,50
21774,2018-08-17 19:30:00,37.712,3.6622894,153.84518,30
21957,2018-08-19 18:30:00,39.59192,12.050114,736.03784,80
21995,2018-08-20 02:30:00,38.250435,14.053354,603.59875,59
22285,2018-08-23 11:30:00,47.097324,10.4971075,51.729683,46
22392,2018-08-24 11:30:00,45.26057,14.082402,12.373398,14
22517,2018-08-25 14:30:00,47.089447,11.332989,415.56702,358
22737,2018-08-27 19:30:00,41.13322,-8.569177,112.54436,77
22801,2018-08-28 14:30:00,43.575542,-2.940514,258.0712,39
23126,2018-08-31 11:30:00,43.92219,10.862194,28.29461,22
23161,2018-08-31 18:30:00,45.022705,8.277415,265.17313,52
23193,2018-09-01 02:30:00,45.96231,13.515736,484.37463,148
23245,2018-09-01 13:30:00,45.42593,17.34365,857.61383,370
23467,2018-09-03 12:30:00,49.113697,19.69722,23.851154,21
23465,2018-09-03 12:30:00,37.617813,-2.531504,5.8129234,25
23539,2018-09-04 05:30:00,42.343586,4.0474687,109.921295,24
23653,2018-09-05 14:30:00,42.371246,-2.192349,94.46383,67
23684,2018-09-05 22:30:00,40.815292,2.4926777,2243.1785,273
24051,2018-09-10 00:30:00,39.79252,1.9801226,3888.1099,1330
24149,2018-09-11 04:30:00,37.44959,0.3180328,1.22,23
24476,2018-09-14 12:30:00,49.42442,20.483137,67.32008,160
24450,2018-09-14 22:30:00,36.711674,0.8875772,2428.1372,1454
24543,2018-09-15 02:30:00,37.901398,-0.3837484,1657.3784,704
24599,2018-09-15 13:30:00,35.830647,1.4901731,2.3578734,11
25029,2018-09-19 12:30:00,35.644962,11.222197,381.0258,71
25613,2018-09-25 10:30:00,36.140957,13.476346,4.390859,10
25840,2018-09-28 12:30:00,36.969254,19.567606,2546.549,547
25768,2018-09-28 13:30:00,40.443558,24.40369,34.00005,34
25898,2018-09-28 18:30:00,36.528534,20.93757,100.422066,123
26128,2018-10-01 14:30:00,45.097614,10.962428,1316.0997,335
26137,2018-10-01 16:30:00,37.50728,5.990716,0.26577502,12
26375,2018-10-04 07:30:00,36.960903,13.983956,25.321112,28
26380,2018-10-04 15:30:00,36.863865,13.117807,1900.3479,579
26509,2018-10-05 17:30:00,38.637337,16.58908,267.04837,81
26603,2018-10-06 18:30:00,44.956413,3.0832453,413.45984,188
26717,2018-10-08 03:30:00,39.07815,4.117462,48.39739,33
26790,2018-10-08 17:30:00,40.04873,5.146478,153.79001,49
26979,2018-10-11 06:30:00,37.20286,-6.052469,640.1771,357
27104,2018-10-12 16:30:00,39.51813,12.4150505,23.067486,13
27145,2018-10-13 02:30:00,36.214436,14.697766,80.67118,16
27291,2018-10-14 15:30:00,36.41918,14.07459,1293.2794,247
27413,2018-10-16 01:30:00,37.760254,10.802754,151.1001,40
27475,2018-10-16 13:30:00,38.426586,3.912501,26.99408,42
27476,2018-10-17 10:30:00,37.437557,9.318474,4445.697,1225
27814,2018-10-19 18:30:00,36.00705,-1.4671077,10.24196,30
27872,2018-10-20 03:30:00,36.739902,-2.0748608,84.315186,91
28019,2018-10-21 14:30:00,38.482407,17.14592,199.03,42
28027,2018-10-21 16:30:00,42.075123,12.835575,13.242089,11
28075,2018-10-22 07:30:00,37.67473,17.279013,1207.8528,330
28010,2018-10-23 06:30:00,36.323,-3.06463,32.365463,591
28169,2018-10-23 10:30:00,38.888493,17.473602,1003.03674,298
28338,2018-10-25 20:30:00,37.273346,-6.6559734,43.42595,96
28561,2018-10-27 12:30:00,46.149334,-3.8136907,15.010201,13
28684,2018-10-28 21:30:00,36.76578,11.901091,140.49309,234
28760,2018-10-29 21:30:00,42.5077,17.103258,5657.0327,1076
28804,2018-10-30 08:30:00,41.671726,19.55088,3251.0757,620
28854,2018-10-31 18:30:00,38.262947,15.061666,196.67497,351
28895,2018-11-01 07:30:00,39.642765,17.112984,1616.0383,1127
29047,2018-11-02 02:30:00,40.223675,12.348735,7854.3257,2692
29099,2018-11-03 09:30:00,36.35611,12.547636,5664.621,1105
29314,2018-11-04 16:30:00,40.049778,19.229296,30.25446,1586
29336,2018-11-04 21:30:00,38.759308,17.519186,3132.3433,759
29726,2018-11-09 04:30:00,44.468937,3.887884,840.4358,264
29788,2018-11-09 23:30:00,36.759228,12.313148,735.0981,87
30197,2018-11-14 22:30:00,36.012875,-2.318087,2137.004,544
30225,2018-11-15 04:30:00,38.067745,-1.1216222,1518.6528,405
30323,2018-11-16 02:30:00,37.406975,21.265438,151.10904,89
30425,2018-11-17 08:30:00,37.22482,20.59516,30.996609,23
30508,2018-11-18 15:30:00,37.105133,-0.7403156,600.3116,203
30500,2018-11-18 17:30:00,37.12414,22.553919,796.96094,487
30541,2018-11-19 00:30:00,39.278774,3.9663734,1035.0679,251
30548,2018-11-19 02:30:00,38.888058,23.736626,0.018231535,18
30614,2018-11-20 00:30:00,42.68962,15.096949,7233.532,2911
30634,2018-11-20 05:30:00,43.591824,16.221321,3658.627,1999
30643,2018-11-20 07:30:00,41.567352,11.130165,385.79498,159
30673,2018-11-20 17:30:00,42.91221,19.344265,4019.4836,1986
30863,2018-11-22 20:30:00,40.538963,-6.0208173,53.100304,86
31008,2018-11-24 14:30:00,39.52425,8.714608,341.62418,691
31084,2018-11-25 10:30:00,42.98672,20.114092,940.541,1155
31113,2018-11-25 17:30:00,44.401222,15.795984,135.12755,38
31199,2018-11-26 17:30:00,40.60152,24.140127,1.6388075,15
31216,2018-11-26 21:30:00,41.233055,11.508145,1351.9551,442
31392,2018-11-28 16:30:00,35.657482,20.475,58.07056,41
31627,2018-12-01 07:30:00,37.196007,16.563313,35.295925,148
31742,2018-12-02 19:30:00,50.054615,5.255452,76.29422,29
31850,2018-12-04 00:30:00,50.53204,17.638412,48.419617,49
32373,2018-12-09 12:30:00,45.54109,16.895697,89.597565,501
32418,2018-12-10 00:30:00,39.50236,20.78802,346.571,99
32810,2018-12-14 09:30:00,39.1552,4.4015393,963.9183,403
32786,2018-12-14 17:30:00,37.305004,10.69471,3071.9163,1858
32876,2018-12-15 10:30:00,38.29705,19.323233,11116.804,1610
32963,2018-12-16 12:30:00,47.03325,-3.8115227,1322.0385,1650
33000,2018-12-16 22:30:00,47.44832,2.4463108,250.07266,470
33066,2018-12-17 06:30:00,45.76781,21.640656,329.4337,491
33074,2018-12-17 08:30:00,40.207554,15.557197,236.62968,45
33210,2018-12-19 00:30:00,46.55716,6.2449303,2395.0728,5627
33247,2018-12-19 10:30:00,45.31535,4.8154273,999.39,222
33362,2018-12-20 20:30:00,43.620586,17.836525,409.64624,256
33656,2018-12-24 12:30:00,43.449837,18.401045,229.17201,575
33712,2018-12-25 06:30:00,47.918934,18.257296,26.826601,86
33711,2018-12-25 06:30:00,36.62982,11.8663025,0.82427007,111
33653,2018-12-25 08:30:00,49.811623,15.328115,2125.5754,916
34206,2018-12-31 01:30:00,38.137005,17.741095,70.83917,141
313,2019-01-04 10:30:00,40.344067,23.494226,14.327627,64
372,2019-01-05 01:30:00,50.79279,10.053952,192.59093,272
470,2019-01-06 14:30:00,49.437,12.578286,383.4718,136
583,2019-01-08 03:30:00,50.676582,1.5879012,0.21286698,67
639,2019-01-08 19:30:00,38.135353,16.326927,0.19718055,33
652,2019-01-08 23:30:00,46.164227,16.32224,35.65139,119
696,2019-01-09 13:30:00,42.066017,9.2910595,11.897143,18
936,2019-01-12 14:30:00,48.088543,8.575484,13.944558,17
1095,2019-01-14 16:30:00,36.839195,19.769053,1755.6278,723
1404,2019-01-17 18:30:00,41.534996,14.634337,1.8369359,21
1454,2019-01-18 08:30:00,40.545937,22.43218,39.487247,70
1628,2019-01-20 11:30:00,37.282608,2.7578132,1518.762,523
